accuracy,precision,recall,student_loss,distillation_loss,val_accuracy,val_precision,val_recall,val_student_loss
0.3571428656578064,0.35353535413742065,0.3333333432674408,4.003185272216797,0.03318185731768608,0.21164022386074066,0.75,0.1746031790971756,1.3530243635177612
0.6126984357833862,0.6192893385887146,0.5809524059295654,1.140724778175354,0.01879338175058365,0.22751323878765106,0.0,0.0,1.3096243143081665
0.5523809790611267,0.578268826007843,0.49841269850730896,0.8720669150352478,0.016278769820928574,0.29629629850387573,0.75,0.0317460335791111,1.2812515497207642
0.6841269731521606,0.720802903175354,0.6269841194152832,0.7816583514213562,0.013499340042471886,0.523809552192688,0.0,0.0,1.237633466720581
0.7015873193740845,0.7490909099578857,0.6539682745933533,0.6182546019554138,0.011552632786333561,0.4761905074119568,0.4375,0.03703703731298447,1.2124834060668945
0.7444444298744202,0.7907869815826416,0.6539682745933533,0.6856592893600464,0.013134629465639591,0.3809524178504944,0.3636363744735718,0.04232804477214813,1.2463457584381104
0.7904762029647827,0.844859778881073,0.7174603343009949,0.6036484837532043,0.011123443953692913,0.21164022386074066,0.3191489279270172,0.0793650820851326,1.3881906270980835
0.8174603581428528,0.8623188734054565,0.7555555701255798,0.583317756652832,0.011409011669456959,0.22751323878765106,0.3207547068595886,0.08994709700345993,1.5548264980316162
0.8523809909820557,0.8707482814788818,0.8126984238624573,0.4446876347064972,0.008080901578068733,0.3756614029407501,0.7209302186965942,0.16402117908000946,1.7545225620269775
0.8777778148651123,0.8901829719543457,0.8492063879966736,0.3819165825843811,0.006449162028729916,0.3597883880138397,0.5257732272148132,0.2698412835597992,2.0570430755615234
0.906349241733551,0.9277310967445374,0.8761904835700989,0.2805025279521942,0.004952721763402224,0.33862435817718506,0.42307692766189575,0.29100531339645386,2.3896734714508057
0.9238095283508301,0.9465776085853577,0.9000000357627869,0.2515449821949005,0.004339166916906834,0.33862435817718506,0.38509318232536316,0.3280423581600189,2.7095069885253906
0.9222222566604614,0.9471074342727661,0.9095238447189331,0.17348404228687286,0.0028627333231270313,0.30158731341362,0.30481284856796265,0.30158731341362,2.9234375953674316
0.9476190805435181,0.9559543132781982,0.9301587343215942,0.11017143726348877,0.0014099945547059178,0.29629629850387573,0.29629629850387573,0.29629629850387573,3.136065721511841
0.9698413014411926,0.9773828387260437,0.9603174924850464,0.10692717880010605,0.001408040407113731,0.29629629850387573,0.29629629850387573,0.29629629850387573,3.421682357788086
0.9603174924850464,0.9693548083305359,0.9539682865142822,0.13626764714717865,0.0021739955991506577,0.29629629850387573,0.29629629850387573,0.29629629850387573,3.705862045288086
0.9793651103973389,0.9854838848114014,0.9698413014411926,0.08149988949298859,0.0011571334907785058,0.29629629850387573,0.29629629850387573,0.29629629850387573,3.9137041568756104
