epoch,accuracy,loss,precision,recall,val_accuracy,val_loss,val_precision,val_recall
0,0.2698412835597992,1.7081518173217773,0.3159509003162384,0.16349206864833832,0.29629629850387573,1.5751163959503174,0.0,0.0
1,0.2650793790817261,1.4676915407180786,0.2978723347187042,0.02222222276031971,0.21164022386074066,1.4246824979782104,0.0,0.0
2,0.27619048953056335,1.429314374923706,0.3529411852359772,0.01904761977493763,0.33862435817718506,1.3462369441986084,0.0,0.0
3,0.3126984238624573,1.4002631902694702,0.30909091234207153,0.02698412723839283,0.33862435817718506,1.3891185522079468,0.0,0.0
4,0.3285714387893677,1.378206729888916,0.20000001788139343,0.004761904943734407,0.33862435817718506,1.3777003288269043,0.0,0.0
5,0.35873016715049744,1.361161470413208,0.3333333432674408,0.0031746032182127237,0.33862435817718506,1.3485362529754639,0.0,0.0
6,0.3444444537162781,1.3647246360778809,0.0,0.0,0.33862435817718506,1.3335106372833252,0.0,0.0
7,0.3206349313259125,1.3395143747329712,0.0,0.0,0.33862435817718506,1.340246558189392,0.0,0.0
8,0.35079365968704224,1.3455146551132202,0.0,0.0,0.33862435817718506,1.3503416776657104,0.0,0.0
9,0.3650793731212616,1.3373348712921143,0.0,0.0,0.33862435817718506,1.3486053943634033,0.0,0.0
10,0.34761905670166016,1.3429090976715088,0.0,0.0,0.33862435817718506,1.3341275453567505,0.0,0.0
11,0.3571428656578064,1.3346537351608276,0.0,0.0,0.33862435817718506,1.3322536945343018,0.0,0.0
12,0.3761904835700989,1.327268123626709,0.5,0.004761904943734407,0.33862435817718506,1.3304706811904907,0.0,0.0
13,0.3523809611797333,1.3422788381576538,0.0,0.0,0.33862435817718506,1.3374253511428833,0.0,0.0
14,0.35555556416511536,1.3302854299545288,0.0,0.0,0.33862435817718506,1.3341537714004517,0.0,0.0
15,0.35079365968704224,1.3330999612808228,0.0,0.0,0.33862435817718506,1.3293097019195557,0.0,0.0
16,0.37460318207740784,1.3205305337905884,0.0,0.0,0.33862435817718506,1.3222371339797974,0.0,0.0
17,0.35079365968704224,1.3350439071655273,0.0,0.0,0.33862435817718506,1.3248456716537476,0.0,0.0
18,0.3682539761066437,1.3223192691802979,0.0,0.0,0.33862435817718506,1.326980471611023,0.0,0.0
19,0.3444444537162781,1.3271636962890625,0.0,0.0,0.33862435817718506,1.324301838874817,0.0,0.0
20,0.3761904835700989,1.3255155086517334,0.0,0.0,0.33862435817718506,1.3220776319503784,0.0,0.0
21,0.3682539761066437,1.3172088861465454,0.0,0.0,0.33862435817718506,1.3164970874786377,0.0,0.0
22,0.34761905670166016,1.3208116292953491,0.0,0.0,0.33862435817718506,1.3165866136550903,0.0,0.0
23,0.3682539761066437,1.321999430656433,0.0,0.0,0.33862435817718506,1.3138394355773926,0.0,0.0
24,0.3650793731212616,1.314650297164917,0.0,0.0,0.33862435817718506,1.3138943910598755,0.0,0.0
25,0.3523809611797333,1.3190596103668213,0.0,0.0,0.33862435817718506,1.3114051818847656,0.0,0.0
26,0.3492063581943512,1.321447730064392,0.0,0.0,0.33862435817718506,1.3073185682296753,0.0,0.0
27,0.3539682626724243,1.3204816579818726,0.0,0.0,0.33862435817718506,1.3034871816635132,0.0,0.0
28,0.3841269910335541,1.3185901641845703,0.0,0.0,0.33862435817718506,1.3008626699447632,0.0,0.0
29,0.3619047701358795,1.3045285940170288,0.0,0.0,0.33862435817718506,1.3019462823867798,0.0,0.0
30,0.3730158805847168,1.3146464824676514,0.0,0.0,0.33862435817718506,1.302380084991455,0.0,0.0
31,0.3761904835700989,1.3044718503952026,0.5,0.0015873016091063619,0.33862435817718506,1.303816795349121,0.0,0.0
32,0.35555556416511536,1.3132171630859375,0.0,0.0,0.33862435817718506,1.2919204235076904,0.0,0.0
33,0.3888888955116272,1.308538794517517,0.0,0.0,0.33862435817718506,1.2870136499404907,0.0,0.0
34,0.37460318207740784,1.3134939670562744,0.0,0.0,0.33862435817718506,1.2876497507095337,0.0,0.0
35,0.37936508655548096,1.3092663288116455,0.0,0.0,0.33862435817718506,1.281164288520813,0.0,0.0
36,0.3698412775993347,1.296022653579712,0.0,0.0,0.33862435817718506,1.2820900678634644,0.0,0.0
37,0.3682539761066437,1.3079359531402588,0.0,0.0,0.33862435817718506,1.285101294517517,0.0,0.0
38,0.380952388048172,1.3016413450241089,0.0,0.0,0.33862435817718506,1.280933141708374,0.0,0.0
39,0.39523810148239136,1.2896329164505005,0.0,0.0,0.33862435817718506,1.2719032764434814,0.0,0.0
40,0.38730159401893616,1.296330213546753,0.0,0.0,0.33862435817718506,1.2717738151550293,0.0,0.0
41,0.3920634984970093,1.2819597721099854,0.6666666865348816,0.0031746032182127237,0.33862435817718506,1.264985203742981,0.0,0.0
42,0.37936508655548096,1.2938376665115356,0.0,0.0,0.37037038803100586,1.2606399059295654,0.0,0.0
43,0.39047619700431824,1.2864339351654053,0.0,0.0,0.33862435817718506,1.2703930139541626,0.0,0.0
44,0.3777777850627899,1.2884390354156494,0.0,0.0,0.37037038803100586,1.2608642578125,0.0,0.0
45,0.39841270446777344,1.281432032585144,0.0,0.0,0.3756614029407501,1.2526576519012451,0.0,0.0
46,0.38253968954086304,1.2847269773483276,1.0,0.0015873016091063619,0.33862435817718506,1.2584489583969116,0.0,0.0
47,0.39841270446777344,1.2792103290557861,1.0,0.0031746032182127237,0.3968254327774048,1.2530776262283325,0.0,0.0
48,0.3777777850627899,1.279768466949463,1.0,0.0031746032182127237,0.3809524178504944,1.252895474433899,0.0,0.0
49,0.38730159401893616,1.2877939939498901,1.0,0.0015873016091063619,0.3650793731212616,1.2511117458343506,0.0,0.0
50,0.37936508655548096,1.2920018434524536,1.0,0.004761904943734407,0.4391534626483917,1.2402284145355225,0.0,0.0
51,0.4238095283508301,1.2600268125534058,0.8333333730697632,0.007936508394777775,0.3756614029407501,1.2394930124282837,0.0,0.0
52,0.3936507999897003,1.2786558866500854,1.0,0.0015873016091063619,0.37037038803100586,1.2458146810531616,0.0,0.0
53,0.41111111640930176,1.2759699821472168,1.0,0.0063492064364254475,0.4391534626483917,1.23933744430542,0.0,0.0
54,0.3920634984970093,1.2822171449661255,1.0,0.0031746032182127237,0.3492063581943512,1.2498372793197632,0.0,0.0
55,0.39841270446777344,1.2611770629882812,1.0,0.0031746032182127237,0.444444477558136,1.2244013547897339,0.0,0.0
56,0.4285714328289032,1.265455722808838,1.0,0.004761904943734407,0.444444477558136,1.2178077697753906,0.0,0.0
57,0.3936507999897003,1.2690184116363525,0.800000011920929,0.0063492064364254475,0.43386244773864746,1.222540259361267,0.0,0.0
58,0.4126984179019928,1.257399082183838,0.800000011920929,0.0063492064364254475,0.46560847759246826,1.2114564180374146,0.0,0.0
59,0.4333333373069763,1.249287724494934,1.0,0.014285714365541935,0.4391534626483917,1.2232749462127686,0.0,0.0
60,0.41111111640930176,1.2467787265777588,1.0,0.004761904943734407,0.444444477558136,1.2105776071548462,0.0,0.0
61,0.41428571939468384,1.2455283403396606,1.0,0.009523809887468815,0.444444477558136,1.2014726400375366,0.0,0.0
62,0.4174603223800659,1.2500883340835571,1.0,0.009523809887468815,0.444444477558136,1.2020689249038696,0.0,0.0
63,0.43492063879966736,1.2421900033950806,0.9000000357627869,0.014285714365541935,0.46560847759246826,1.1972527503967285,0.0,0.0
64,0.4333333373069763,1.2490670680999756,0.9090909361839294,0.01587301678955555,0.44973546266555786,1.1954089403152466,0.0,0.0
65,0.4253968298435211,1.2319732904434204,1.0,0.01587301678955555,0.44973546266555786,1.186306357383728,0.0,0.0
66,0.4253968298435211,1.2460325956344604,0.9375,0.02380952425301075,0.4761905074119568,1.177473783493042,0.0,0.0
67,0.420634925365448,1.2362138032913208,0.8181818723678589,0.014285714365541935,0.4391534626483917,1.19786536693573,0.0,0.0
68,0.41428571939468384,1.2426084280014038,0.9000000357627869,0.014285714365541935,0.4867725074291229,1.1715381145477295,1.0,0.010582011193037033
69,0.43492063879966736,1.2313398122787476,0.8666667342185974,0.02063492126762867,0.444444477558136,1.1808687448501587,0.0,0.0
70,0.4174603223800659,1.2332690954208374,0.9000000357627869,0.014285714365541935,0.4867725074291229,1.1650028228759766,0.9090909361839294,0.052910055965185165
71,0.44285714626312256,1.2273563146591187,0.9259259104728699,0.0396825410425663,0.44973546266555786,1.162174940109253,1.0,0.0317460335791111
72,0.43492063879966736,1.215893030166626,1.0,0.0396825410425663,0.4867725074291229,1.1539314985275269,0.9333333969116211,0.07407407462596893
73,0.4253968298435211,1.2178713083267212,0.8717948794364929,0.05396825447678566,0.444444477558136,1.175520420074463,0.0,0.0
74,0.420634925365448,1.2401442527770996,0.9000000357627869,0.014285714365541935,0.44973546266555786,1.1627122163772583,1.0,0.01587301678955555
75,0.43492063879966736,1.2087095975875854,0.9032257795333862,0.04444444552063942,0.48148152232170105,1.1497023105621338,0.9090909361839294,0.10582011193037033
76,0.4396825432777405,1.225488305091858,0.8275861740112305,0.03809523954987526,0.4867725074291229,1.154436707496643,0.9230769872665405,0.0634920671582222
77,0.45079365372657776,1.2330554723739624,0.8076923489570618,0.03333333507180214,0.4867725074291229,1.1523680686950684,0.9333333969116211,0.07407407462596893
78,0.4523809552192688,1.200786828994751,0.884615421295166,0.03650793805718422,0.48148152232170105,1.1398050785064697,0.9090909361839294,0.10582011193037033
79,0.44603174924850464,1.1993705034255981,0.8666666746139526,0.06190476194024086,0.4867725074291229,1.1336570978164673,0.949999988079071,0.10052910447120667
