epoch,accuracy,loss,precision,recall,val_accuracy,val_loss,val_precision,val_recall
0,0.3142857253551483,1.3645752668380737,1.0,0.004761904943734407,0.40211641788482666,1.3440430164337158,1.0,0.026455027982592583
1,0.4253968298435211,1.3187732696533203,0.8064515590667725,0.0396825410425663,0.4074074327945709,1.325034737586975,0.875,0.03703703731298447
2,0.44603174924850464,1.287875771522522,0.7872340083122253,0.05873015895485878,0.3968254327774048,1.3095941543579102,0.9090909361839294,0.052910055965185165
3,0.44603174924850464,1.2599648237228394,0.800000011920929,0.05714285746216774,0.40211641788482666,1.2957758903503418,1.0,0.052910055965185165
4,0.4555555582046509,1.2328431606292725,0.8837209343910217,0.06031746044754982,0.41798943281173706,1.2807520627975464,0.9166666865348816,0.05820105969905853
5,0.44603174924850464,1.2089051008224487,0.8524590730667114,0.08253968507051468,0.41798943281173706,1.2658636569976807,0.75,0.0634920671582222
6,0.45396825671195984,1.1893572807312012,0.8101266026496887,0.10158730298280716,0.41798943281173706,1.2486305236816406,0.6842105388641357,0.06878307461738586
7,0.45873016119003296,1.1660633087158203,0.7755101919174194,0.12063492089509964,0.4232804477214813,1.2314696311950684,0.7142857313156128,0.0793650820851326
8,0.4730158746242523,1.1482325792312622,0.8352941274642944,0.11269841343164444,0.4232804477214813,1.2161258459091187,0.75,0.0952381044626236
9,0.4730158746242523,1.1323590278625488,0.826923131942749,0.13650794327259064,0.4391534626483917,1.2013829946517944,0.7599999904632568,0.10052910447120667
10,0.48253968358039856,1.1149698495864868,0.7565217018127441,0.13809524476528168,0.4603174924850464,1.1878342628479004,0.7307692766189575,0.10052910447120667
11,0.48571428656578064,1.0998332500457764,0.7804878950119019,0.15238095819950104,0.46560847759246826,1.1747078895568848,0.7407407760620117,0.10582011193037033
12,0.4968253970146179,1.0817104578018188,0.7890625,0.16031746566295624,0.46560847759246826,1.1646168231964111,0.7586206793785095,0.11640211939811707
13,0.5253968238830566,1.070728063583374,0.8125,0.16507937014102936,0.4761905074119568,1.1576411724090576,0.774193525314331,0.1269841343164444
14,0.5190476179122925,1.0587384700775146,0.7635135054588318,0.17936508357524872,0.4867725074291229,1.1497490406036377,0.7575757503509521,0.13227513432502747
15,0.5396825671195984,1.047759771347046,0.7931034564971924,0.1825396865606308,0.5026455521583557,1.1414165496826172,0.7297297120094299,0.1428571492433548
16,0.5523809790611267,1.034610390663147,0.7935483455657959,0.19523809850215912,0.523809552192688,1.1341886520385742,0.7631579041481018,0.15343916416168213
17,0.5539682507514954,1.0249238014221191,0.7947019934654236,0.190476194024086,0.5185185670852661,1.1258395910263062,0.7837837338447571,0.15343916416168213
18,0.5523809790611267,1.0170133113861084,0.8311688303947449,0.20317460596561432,0.5132275223731995,1.1193548440933228,0.7948718070983887,0.16402117908000946
19,0.5539682507514954,1.0082762241363525,0.8343558311462402,0.21587301790714264,0.5185185670852661,1.1122937202453613,0.800000011920929,0.16931217908859253
